classification,text,favorite_count_log,retweet_count,verified,followers,follow_ratio,length,capital_ratio,question_mark,exclamation_point,has_emoji,hashtag_count,has_url,media_type
1,Hostages taken in Sydney cafe as Islamic flag is reportedly flown http://t.co/OD9gOTGh2w,3.091042453358316,4.867534450455582,True,1876213,2940.7742946708463,88,0.12698412698412698,0,0,0,0,1,none
1,"BREAKING: Police have entered Sydney cafe as loud bangs, flashes seen on live stream. #sydneysiege",3.367295829986474,4.736198448394496,True,12295,122.96,98,0.14084507042253522,0,0,0,1,0,none
1,CORRECTION: We reported earlier Sydney air space was shut down. That is not correct. No Sydney air space has been shut down. #SydneySiege,3.4657359027997265,5.356586274672012,True,306934,173.60576923076923,137,0.18085106382978725,0,0,0,1,0,none
1,Grand Mufti of Australia statement condemning #SydneySiege http://t.co/8juQ032EdP,4.844187086458591,5.768320995793772,True,4534,1.7735627688697693,81,0.14035087719298245,0,0,0,1,0,photo
1,At least three hostages flee #lindtcafe in #Sydney  http://t.co/z9JrtJ2IN3 #sydneysiege http://t.co/1QgdVpZczx,6.1779441140506,7.055312843339752,True,12524412,3131103.25,110,0.12162162162162163,0,0,0,3,1,photo
1,BREAKING: Roads closed around #MartinPlace in central Sydney amid possible hostage situation. http://t.co/f8e7ZH4WP3,3.6635616461296463,5.093750200806762,True,2927059,7583.056994818653,116,0.2077922077922078,0,0,0,1,1,none
1,MORE: 3rd person runs out a fire exit of a Sydney building where a hostage situation has been unfolding: http://t.co/sq7lKCSxNd,4.0943445622221,5.075173815233827,True,4449411,604.7039956509922,127,0.0989010989010989,0,0,0,0,1,none
1,BREAKING: Australian police say #SydneySiege is over; cannot confirm status of gunman,4.718498871295094,5.777652323222656,True,3775722,4385.276422764227,85,0.18032786885245902,0,0,0,1,0,none
1,"""At least 1 gunman"" in #SydneySiege (image of suspect not verified) No injuries known - police http://t.co/XLklHFHCT3 http://t.co/Rxh3RH2RMS",5.648974238161206,6.703188113240863,True,12525448,3131362.25,140,0.19540229885057472,0,0,0,1,1,photo
1,UPDATE: Reports the Sydney Opera House has also been evacuated. #9News,2.833213344056216,4.672828834461906,True,26636,16.19270516717325,70,0.2391304347826087,0,0,0,1,0,none
1,"There is at least one armed suspect involved in Sydney hostage situation, U.S. officials say. http://t.co/02SVSxOrFt",5.472270673671475,6.194405391104672,True,21718217,197438.34545454546,116,0.10975609756097561,0,0,0,0,1,none
1,Police confirm three safe #SydneySiege: “Our number one aim is to resolve incident peacefully” http://t.co/jiJRlQJdeU,4.382026634673881,4.812184355372417,True,15396,20.420424403183024,117,0.10465116279069768,0,0,0,1,0,photo
1,Uber reaches 4.0x surge pricing as Sydney faces hostage lockdown  http://t.co/8OCDETqYKE,0.6931471805599453,4.68213122712422,False,129077,10.878887484197218,88,0.1694915254237288,0,0,0,0,1,none
1,Statement from Prime Minister Tony Abbott on Sydney hostage situation. http://t.co/MHkNRZFQWB,3.828641396489095,5.356586274672012,True,19266,28.333823529411763,93,0.23809523809523808,0,0,0,0,0,photo
1,The moment a female Lindt worker escapes the #SydneySiege: http://t.co/isvMtY4oUQ #hostage #MartinPlace http://t.co/iAlARm6GRf,6.238324625039508,6.529418838262226,True,116475,3.238052875927831,126,0.17857142857142858,0,0,0,3,1,photo
1,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,3.912023005428146,5.198497031265826,True,1732248,96236.05555555556,57,0.3235294117647059,0,0,0,0,1,none
1,"#Sydneysiege latest -- Police say no direct contact with gunman, precise number of hostages not known http://t.co/pcAt91LIdS",4.04305126783455,5.19295685089021,True,4636701,12106.271540469974,124,0.06521739130434782,0,0,0,1,1,none
1,"BREAKING  @SkyBusiness: @campricenews: ""At least 1 pol officer injured/4 hostages taken away on stretchers"" #sydneysiege (@carsonscottLIVE)",3.6109179126442243,5.420534999272286,True,150387,1.7741338020692015,139,0.15625,0,0,0,1,0,none
1,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq,4.736198448394496,6.637258031284457,True,8175508,131863.0483870968,136,0.10204081632653061,0,0,0,0,1,none
1,Sydney siege: hostages held inside Martin Place cafe – live updates http://t.co/Zrnli5FXN6,3.8066624897703196,5.777652323222656,True,2997111,2769.974121996303,90,0.109375,0,0,0,0,1,none
1,BREAKING: Heavily armed police storm Sydney cafe where gunman has been holding hostages.,4.882801922586371,6.428105272684596,True,4449247,604.6817069855939,88,0.15384615384615385,0,0,0,0,0,none
1,BREAKING: Hostages held in downtown Sydney cafe; Islamic flag displayed - http://t.co/1L9s58F6mY,3.9889840465642745,5.69035945432406,True,3450411,8334.32850241546,96,0.23728813559322035,0,0,0,0,1,none
1,BREAKING  @SkyBusiness: freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene http://t.co/DKBQI5tx4B ( carsonscottLI,3.5553480614894135,5.075173815233827,True,150323,1.7733578708946773,140,0.1956521739130435,0,0,0,1,0,photo
1,Sydney cafe siege: Martin Place is in lockdown and surrounding buildings evacuated as a serious siege situation unfolds at the Lindt cafe.,3.1354942159291497,4.663439094112067,True,42489,106.75879396984925,138,0.03571428571428571,0,0,0,0,0,none
1,"Sydney cafe siege: Two gunmen and up to a dozen hostages inside the cafe under siege in Martin Place, Sydney. ISIS flags remain in display.",3.258096538021482,4.948759890378168,True,42487,106.7537688442211,139,0.08737864077669903,0,0,0,0,0,none
1,Deserted grounds of the evacuated #Sydney Opera House - More on our LIVE page: http://t.co/VaKt3ZpRZR #sydneysiege http://t.co/pKWvDgpOle,4.290459441148391,5.429345628954441,True,8173678,131833.53225806452,137,0.2159090909090909,0,0,0,2,1,photo
1,RT @guardian: Sydney siege: hostages in Australian cafe forced to hold black and white Islamic flag to windows http://t.co/i2sx7hWU4K #sydn…,0.0,5.488937726156687,False,39,1.25,140,0.07920792079207921,0,0,0,1,1,none
1,Police confirm that #sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds http://t.co/nsprnSYTDT,4.897839799950911,4.709530201312334,True,90208,144.56570512820514,133,0.06666666666666667,0,0,0,1,0,photo
1,"Reports police have now identified the hostage taker at #SydneySiege. Five hostages have escaped, 15 people are believed still being held.",4.897839799950911,5.58724865840025,True,114891,227.0592885375494,138,0.03669724770642202,0,0,0,1,0,none
1,Three people seen running out of Sydney cafe where hostages have been held for hours - live updates http://t.co/vywOk7zMoS #sydneysiege,4.143134726391533,5.187385805840755,True,2996276,2769.2024029574864,135,0.04807692307692308,0,0,0,1,1,none
1,We can see people coming out a firedoor near the Lindt cafe to waiting police. 2-3 people. Hard to see. #sydneysiege,3.912023005428146,4.8283137373023015,True,16012,11.135605006954103,116,0.034482758620689655,0,0,0,1,0,none
1,"WATCH: The moment two women escaped the #sydneysiege.
https://t.co/WeFAZGu5Fm",4.955827057601261,5.948034989180646,True,150843,1.7794922612306532,77,0.24489795918367346,0,0,0,1,1,none
1,"If you are in Sydney, err on side of safety. Also be very cautious in case Lindt cafe is a diversion for something else.",3.8918202981106265,4.795790545596741,False,1253,0.6863711001642037,120,0.04395604395604396,0,0,0,0,0,none
1,Hostage taker in Sydney cafe siege named by police as Iranian refugee Haron Monis - @ReutersIndia http://t.co/sTL36g9TzG,3.8066624897703196,5.389071729816501,True,7124807,14080.648221343874,120,0.13095238095238096,0,0,0,0,1,none
1,Update: Several people have emerged from the building where hostages in Sydney are being held http://t.co/tguHAkbs5T http://t.co/EBf9WkJIEl,3.6888794541139363,4.969813299576001,True,4814435,1732.4346887369556,139,0.12121212121212122,0,0,0,0,1,photo
1,DETAILS: The hostage site is Lindt Chocolat Cafe near #Sydney Harbor http://t.co/1ZlzKDjvSf http://t.co/7u8EFUwCey,3.332204510175204,4.700480365792417,True,824505,1788.5162689804772,114,0.31343283582089554,0,0,0,1,1,photo
1,"RT @tomsteinfort: Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag http://t.co/nJYpN3eTKu",0.0,5.2574953720277815,False,24,1.25,134,0.16304347826086957,0,0,0,0,0,photo
1,Fear and relief as these two hostages escape #sydneysiege - LIVE: http://t.co/1SVkbgZqXC http://t.co/hdXmf3uu8D,6.7661917146603505,7.254177846456518,True,12357,386.1875,111,0.16666666666666666,0,0,0,1,1,photo
1,Police shootout ends 16-hour siege in Martin Place. #sydneysiege http://t.co/OoutIlaTo6,3.6888794541139363,4.859812404361672,True,306933,173.6052036199095,87,0.0967741935483871,0,0,0,1,1,none
1,"Latest reports are that there 13 hostages being held in the centre of Sydney, by two armed Islamic terrorists. Black Islamic flag in window",3.2188758248682006,5.209486152841421,True,15078,38.46683673469388,139,0.046296296296296294,0,0,0,0,0,none
1,#BREAKING: Heavily armed police look to be storming the Lindt Café. #SydneySiege #9News,3.6109179126442243,4.700480365792417,True,26203,15.929483282674772,87,0.25,0,0,0,3,0,none
1,Sydney siege: hostages in Australian cafe forced to hold black and white Islamic flag to windows http://t.co/7Xz4S0xgoN #sydneysiege,3.258096538021482,5.198497031265826,True,2996400,2769.3170055452865,132,0.06,0,0,0,1,1,none
1,"SYDNEY ATTACK
- Hostages at Sydney cafe
- Up to 20 hostages
- Up to 2 gunmen
- Hostages seen holding ISIS flag
DEVELOPING..",5.272999558563747,6.7226297948554485,False,202001,57.078835829330316,123,0.5081967213114754,0,0,0,0,0,none
1,#BREAKING: A police officer has sustained a gunshot wound to the head.4 others injured. #SydneySiege,2.1972245773362196,4.74493212836325,False,4351,2.5098039215686274,100,0.15714285714285714,0,0,0,2,0,none
1,Central Sydney shut down amid ongoing hostage situation: http://t.co/rKdwIgOPqT #SydneySiege http://t.co/tzgAtCdsic,4.762173934797756,6.175867270105761,True,5446595,5620.8421052631575,115,0.13253012048192772,0,0,0,1,1,photo
1,Radical Muslim cleric Sheik Man Haron Monis has been revealed as the gunman behind #SydneySiege: http://t.co/7Q4Vnj6EOb #9News,3.912023005428146,5.170483995038151,True,25914,15.753799392097264,126,0.1511627906976744,0,0,0,2,1,none
1,Ongoing hostage situation in Sydney café. #sydneysiege Major landmarks like the Sydney Opera House evacuated  http://t.co/fmvq54QmTO,4.59511985013459,6.29156913955832,True,8173059,131823.5483870968,132,0.09090909090909091,0,0,0,1,1,none
1,"Five people have been able to flee the hostage situation in Sydney, Australia http://t.co/YsdgCxMdh5",4.584967478670572,4.77912349311153,True,14333339,14290.468594217347,100,0.08,0,0,0,0,1,none
1,The CEO of Lindt says there are around 50 people holed up in the cafe in central Sydney #sydneysiege http://t.co/sUKKYMk08y,5.6240175061873385,7.241366283322318,True,12524483,3131121.0,123,0.13095238095238096,0,0,0,1,1,none
1,Police confirm that #sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds. http://t.co/5YzRcTkbme,4.0943445622221,5.4680601411351315,True,689860,1916.2805555555556,134,0.04716981132075472,0,0,0,1,0,photo
1,UPDATE: Reports gunman says four devices are located around Sydney. Security response underway. Police calling for calm. #9News,3.9318256327243257,5.501258210544727,True,26781,16.280851063829786,127,0.11702127659574468,0,0,0,1,0,none
1,"Lindt Australia CEO says probably about 10 staff, 30 customers in Sydney cafe at time of siege  @SkyBusiness #sydneysiege (@liztilley84)",2.70805020110221,4.663439094112067,True,150805,1.7790439788599473,136,0.08247422680412371,0,0,0,1,0,none
1,"An #ISIS ""lonewolf"" has taken around 30 people hostage in a Sydney cafe and demanded to talk to the PM, according to Australian media.",3.58351893845611,5.1298987149230735,True,2434154,470.8230174081238,134,0.09375,0,0,0,1,0,none
1,Australian Mufti condemns hostage taking in #Sydney - Statement #SydneyHostageCrisis #SydneySiege #SydneyCafe http://t.co/n38XZVq5iu,3.5553480614894135,4.672828834461906,True,60879,15.091720376797223,132,0.14893617021276595,0,0,0,4,0,photo
1,#sydneysiege: Watch the dramatic moment a group of hostages sprinted from the cafe. http://t.co/3xvtZ2RBJj,4.31748811353631,5.3612921657094255,True,1731010,96167.27777777778,106,0.06329113924050633,0,0,0,1,1,none
1,Can confirm that several media outlets know the name and background of the hostage taker. Holding off publication. #sydneysiege,4.584967478670572,5.135798437050262,True,9396,4.212012550425818,127,0.01904761904761905,0,0,0,1,0,none
1,"Who's your pick for ""worst contribution to #sydneysiege"" - Mamamia, Uber or the Daily Tele? http://t.co/h9HRgIDBRB",4.624972813284271,4.9344739331306915,True,592,1.457002457002457,114,0.16,1,0,0,1,0,photo
1,TV channels have chosen not to show videos of hostages relaying #sydneysiege gunman's demands. http://t.co/5jtd36wFOU http://t.co/oKJPRv40l3,4.382026634673881,5.062595033026967,True,1730647,96147.11111111111,140,0.09183673469387756,0,0,0,1,1,photo
1,"Police negotiators have contacted hostage taker in Sydney cafe, police official says. http://t.co/eY2FWZsK7C #sydneysiege",5.455321115357702,6.115892125483034,True,21716031,197418.47272727272,121,0.08791208791208792,0,0,0,1,1,none
1,"Uber reverses course after @Mashable story, now giving free rides to people in downtown #Sydney. Good call: https://t.co/x3Z2LI886S",3.4657359027997265,4.6443908991413725,True,12802,1.822750569476082,131,0.08695652173913043,0,0,0,1,1,none
1,"#sydneysiege is over. 2 confirmed dead, #PrayForSydney #PrayForSydneyHostages #Sydney #hostages",3.1354942159291497,4.624972813284271,False,74034,189.83333333333334,95,0.11267605633802817,0,0,0,5,0,none
1,Reportedly 13 hostages &amp; 2 or more gunmen inside Lindt cafe in Sydney  #sydneysiege (@liztilley84),2.0794415416798357,4.74493212836325,True,150995,1.7622426590728724,102,0.04054054054054054,0,0,0,1,0,none
1,"#SydneySiege Latest:
- At least 12 ppl have emerged
- Police just stormed cafe 
- Gunman believed to be a self-proclaimed Islamic ""sheikh""",4.219507705176107,5.459585514144159,True,3775610,4385.1463414634145,138,0.0707070707070707,0,0,0,1,0,none
1,"162,000+ Muslims that call #Sydney home hoping for safe release of hostages. Then, they will brace themselves for backlash. #sydneysiege",4.02535169073515,4.875197323201151,False,9896,17.332749562171628,136,0.029411764705882353,0,0,0,2,0,none
1,"BREAKING PHOTO: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/z0qXKdiCnM",3.871201010907891,5.135798437050262,False,201978,57.04010166619599,116,0.3787878787878788,0,0,0,0,1,photo
1,"Hostage taker in Sydney cafe demands ISIS flag and call with Australian PM, Sky News reports. http://t.co/a2vgrn30Xh #sydneysiege",3.5553480614894135,5.5093883366279774,True,2927521,7584.253886010362,129,0.13333333333333333,0,0,0,1,1,none
1,"Sadly, at this stage, there are two confirmed deaths from what is described as cardiac arrest. Incredibly sad. #SydneySiege",4.59511985013459,5.905361848054571,False,2076,8.34136546184739,123,0.041237113402061855,0,0,0,1,0,none
1,Australian TV pictures show police storming cafe under siege in Sydney http://t.co/H1izlrYc4t,4.976733742420574,6.159095388491933,True,12523525,3130881.5,93,0.08571428571428572,0,0,0,0,1,none
1,SYDNEY AIRSPACE CLOSED,4.04305126783455,5.529429087511423,False,201996,58.600812300551205,22,20.0,0,0,0,0,0,none
1,BREAKING: Police have confirmed 3 people escape Sydney cafe where hostages are being held,5.247024072160486,5.537334267018537,True,4636645,12106.125326370757,89,0.15384615384615385,0,0,0,0,0,none
1,Sydney hostage-taker has reportedly demanded an ISIS flag http://t.co/zeTA5p7OYc,3.713572066704308,4.770684624465665,True,6587840,8511.422480620155,80,0.16071428571428573,0,0,0,0,1,none
1,"As per the request of police, we will not be airing any of the gunman's demands or what the hostages have been forced to tell us.",4.51085950651685,4.6913478822291435,False,1148,0.8448529411764706,129,0.009900990099009901,0,0,0,0,0,none
1,Heavy police activity at Sydney cafe shown on @abcnews livestream just now. Many shots fired. http://t.co/jlAOd5Ptmn http://t.co/5DksIzJCZN,4.110873864173311,5.003946305945459,True,187849,39.64753060363022,139,0.12371134020618557,0,0,0,0,1,photo
1,"thank god  #SydneySiege is over. so much respect to the police, their courage and bravery is truly amazing. RIP to the 2 people :(",4.709530201312334,4.68213122712422,False,224483,28.73946997823582,130,0.05263157894736842,0,0,0,1,0,none
1,Full statement from PM Abbott on #Sydneysiege #MartinPlace #Lindt. http://t.co/7ilKZGNBDz,3.4011973816621555,5.220355825078324,True,79481,30.83087664856478,89,0.24561403508771928,0,0,0,3,0,photo
1,#Sydneysiege: what we know http://t.co/rhQ4TLeqHE http://t.co/t0RBx9kS69,4.143134726391533,5.5134287461649825,True,2062,15.058394160583942,72,0.21428571428571427,0,0,0,1,1,photo
1,BREAKING @SkyBusiness : another five hostages seen escaping #sydneysiege http://t.co/vyRgI10t7F (@carsonscottLIVE),3.6109179126442243,5.049856007249537,True,150272,1.7727562287655718,114,0.22972972972972974,0,0,0,1,0,photo
1,"Uber backtracks, offers free rides after prices were gouged for people fleeing from Sydney hostage drama: http://t.co/cSIT4JaCjk",3.912023005428146,5.1298987149230735,True,4449680,604.740554498505,128,0.07142857142857142,0,0,0,0,1,none
1,"Hearing about the hostage situation in Sydney, I hope everything calms soon, and no one is harmed",11.153761712228906,10.525809827315793,True,3200952,337.3685708263069,97,0.03896103896103896,0,0,0,0,0,none
1,"Hostages Held In Downtown Sydney Cafe — Live updates from @BuzzFeedNews, @BuzzFeedOz http://t.co/HFOY0ctLNV http://t.co/MwoqhXPj3F",3.8066624897703196,4.7535901911063645,True,187936,39.665892781764455,130,0.3076923076923077,0,0,0,0,1,photo
1,"Hostages reported in armed robbery situation inside café in Martin Place, Sydney - @dailytelegraph http://t.co/p7Z19DDeJ1",3.9889840465642745,5.638354669333745,True,7125542,14082.100790513834,121,0.09090909090909091,0,0,0,0,1,none
1,"BREAKING: Gunman takes hostages in cafe in Martin Place, Sydney  http://t.co/vj8G6m6VYs",2.5649493574615367,5.0106352940962555,True,2114,15.437956204379562,87,0.28846153846153844,0,0,0,0,1,none
1,"Total 5 hostages have left Lindt #MartinPlace; 3 men, 2 women. LIVE: http://t.co/Ni4ouWAGoO. #SydneySiege #9News http://t.co/CKB2uLPHVd",4.543294782270004,5.272999558563747,True,140542,120.7414089347079,135,0.3108108108108108,0,0,0,3,1,photo
1,Take a break from bashing Cheney and waterboarding. Possible ISIS terrorist attack ongoing in Sydney. http://t.co/nkksw4ozE2,4.04305126783455,5.123963979403259,False,31333,15.63572854291417,124,0.09782608695652174,0,0,0,0,0,photo
1,FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/MOy8zCHp5a,4.219507705176107,5.303304908059076,False,101550,328.64401294498384,83,0.375,0,0,0,1,0,photo
1,Further @channeltennews reporting #sydneysiege gunman says there are 4 bombs: 2 in cafe and 2 elsewhere in CBD.,3.6375861597263857,5.135798437050262,True,5520,6.203370786516854,111,0.047619047619047616,0,0,0,1,0,none
1,"Islamist militants take hostages in Sydney café, display black jihadist flag http://t.co/Audo3xS9w3 #sydneysiege http://t.co/mDWczVjCNc",4.189654742026425,5.7430031878094825,True,824786,1789.1258134490238,135,0.09090909090909091,0,0,0,1,1,photo
1,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz",4.060443010546419,5.288267030694535,False,202022,57.052527534594745,115,0.4126984126984127,0,0,0,0,1,photo
1,Construction workers gather in front of #Sydney Opera House after evacuation: http://t.co/z9JrtJ2IN3 #sydneysiege http://t.co/9FphFGenb6,5.288267030694535,6.364750756851911,True,12525390,3131347.75,136,0.11578947368421053,0,0,0,2,1,photo
1,Praying for the safety of all the hostages being held by some criminal in the cafe in Sydney. Preparing for the collective blame as well.,4.912654885736052,5.44673737166631,False,32894,22.875521557719054,137,0.027522935779816515,0,0,0,0,0,none
1,Report #SydneySiege: Text of flag translated as 'There is no God but Allah and Muhammad is the messenger of God.' http://t.co/0NSJuN7ran,2.9444389791664403,4.9344739331306915,True,174497,44.15435222672065,136,0.14130434782608695,0,0,0,1,1,none
1,"Strange flag in #Sydney, not the one affiliated with #ISIS. http://t.co/36m6A3AKSb",3.2188758248682006,4.859812404361672,True,60951,15.102081268582754,82,0.2,0,0,0,2,0,photo
1,The flag in the window of the Lindt cafe in Martin Place is not an Islamic State flag. An explanation: http://t.co/PD570btTiZ #SydneySiege,3.258096538021482,4.90527477843843,True,307100,173.69966063348417,138,0.13829787234042554,0,0,0,1,1,none
1,Picture of one of the women seen running from the #sydneysiege cafe. She is wearing a uniform with the Lindt logo http://t.co/WCAHu0wRgk,6.368187186350492,6.976348070447749,True,12523950,3130987.75,136,0.08,0,0,0,1,0,photo
1,Ongoing hostage situation in Sydney café. #sydneyseige  Australian PM convenes National Security Committee of cabinet http://t.co/KDp8R6wdOm,4.634728988229636,6.234410725718371,True,12525682,3131420.75,140,0.11538461538461539,0,0,0,1,1,none
1,US consulate in #Sydney reportedly evacuated amid ongoing hostage situation at chocolate shop http://t.co/n4D3yGjso9 http://t.co/ayL7vvqxl8,5.3981627015177525,6.3578422665081,True,4635865,12104.088772845953,139,0.057692307692307696,0,0,0,1,1,photo
1,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,3.828641396489095,5.529429087511423,False,4301,2.480968858131488,110,0.14102564102564102,0,0,0,2,0,none
1,"Hostage situation ongoing in Sydney business district.

LIVE: http://t.co/j1ljDbazOw
UPDATES: http://t.co/PD7pVfU9pQ http://t.co/KHoDrDWaeV",4.418840607796598,5.488937726156687,True,3775887,4385.46806039489,139,0.32098765432098764,0,0,0,0,1,photo
1,Another hostage flees the scene of the #sydneysiege | https://t.co/OFlGOOJheJ | Courtesy @9NewsAUS,4.382026634673881,5.493061443340548,True,489721,460.26503759398497,98,0.203125,0,0,0,1,1,none
1,Sydney Opera House among buildings evacuated due to #SydneySiege: http://t.co/xQtgKojdnC http://t.co/LPOz3sxOI7,4.465908118654584,5.730099782973574,True,5445883,5620.1073271413825,111,0.17333333333333334,0,0,0,1,1,photo
1,#pmharper tweets 'Canada's thoughts and prayers are with our Australian friends.' 13-40 hostages held in cafe in #Sydney. #SydneySiege,3.6635616461296463,4.770684624465665,True,402366,1518.366037735849,134,0.050505050505050504,0,0,0,3,0,none
1,Five free but an unknown number remain trapped in dramatic siege in Sydney: http://t.co/VUVPPrKuDc #sydneysiege http://t.co/oHEoDf8r3H,5.247024072160486,6.212606095751519,True,2926999,7582.901554404145,134,0.13978494623655913,0,0,0,1,1,photo
1,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,5.700443573390687,6.470799503782602,True,139965,120.24570446735395,70,0.2727272727272727,0,0,0,3,0,none
1,Sydney gunman was shot by police and is confirmed dead #sydneysiege #SydneyHostageCrisis,3.4657359027997265,4.61512051684126,False,8966,4.7722192655667905,88,0.05555555555555555,0,0,0,2,0,none
1,#BREAKING: Two more hostages have just escaped from #sydneysiege,4.61512051684126,5.25227342804663,True,150565,1.7762336758408344,64,0.2,0,0,0,2,0,none
1,Sydney Siege: Five Hostages Flee Lindt Chocolate Cafe in Australia http://t.co/USeXeZrv5s - GTA IN REAL LIFE HAHAHA,5.1647859739235145,5.170483995038151,False,37625,112.990990990991,115,0.5333333333333333,0,0,0,0,1,none
1,"According to Seven, this is a picture of the gunman http://t.co/3Zor3gSOSO",3.044522437723423,4.762173934797756,True,10813,6.50661853188929,74,0.14,0,0,0,0,0,photo
1,The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,4.02535169073515,4.9344739331306915,True,42339,106.38190954773869,123,0.19480519480519481,0,0,0,1,1,photo
1,UPDATE: Police confirm they have made contact with the gunman. There are no reported injuries. #9News http://t.co/nZWY5ZyWBe,4.02535169073515,4.997212273764115,True,26669,16.21276595744681,124,0.18072289156626506,0,0,0,1,0,photo
1,#BREAKING: @dan_murphy &amp; @chriskkenny have the latest on the hostages inside the Lindt Cafe #SydneySiege. Ch 601 http://t.co/rVeawjhLgf,2.6390573296152584,4.955827057601261,True,150992,1.7622076467018346,139,0.16483516483516483,0,0,0,2,0,photo
1,"RT @cnnbrk: Police negotiators have contacted hostage taker in Sydney cafe, police official says. http://t.co/1OIEbeSwIO #sydneysiege",0.0,4.634728988229636,False,14,1.6666666666666667,133,0.10204081632653061,0,0,0,1,1,none
1,Most Muslim men I know would risk their lives to take down that coward holding hostages in the #SydneySiege,5.726847747587197,5.342334251964811,False,6351,42.06622516556291,107,0.05952380952380952,0,0,0,1,0,none
1,Sydney's central business district is under lockdown as gunman takes hostages at a cafe. Live stream as it unfolds: http://t.co/J7YKJcaPqt,3.6375861597263857,4.927253685157205,False,2499,3.671071953010279,138,0.0673076923076923,0,0,0,0,1,none
1,BREAKING @SkyBusiness : Sixth hostage escapes from #sydneysiege http://t.co/oiEBHhAVeK (@carsonscottLIVE),3.9318256327243257,5.267858159063328,True,150224,1.7721899773499434,105,0.3230769230769231,0,0,0,1,0,photo
1,"2 dead, 3 in serious condition after the #SydneySiege, Australia's ABC reports
http://t.co/Y62bZ2YYa5",5.673323267171493,7.622174594817622,True,21716322,197421.1181818182,101,0.15384615384615385,0,0,0,1,1,none
1,"Gunman takes several hostages in Sydney cafe, parades Islamic militants' flag in window. Opera House also evacuated. http://t.co/uatZQpAsOS",2.302585092994046,4.882801922586371,True,514418,168.60668633235005,139,0.09615384615384616,0,0,0,0,0,photo
1,#BREAKING: A sixth hostage has escaped from the café in #MartinPl. #SydneySiege #9News,4.2626798770413155,4.912654885736052,True,139772,120.0798969072165,86,0.25925925925925924,0,0,0,4,0,none
1,"#SYDNEYSIEGE: Loud bang heard, five more hostages run from #Lindt cafe - WATCH LIVE: http://t.co/iuaLgRi7jj http://t.co/kKbTIHfQBi",3.4339872044851463,4.8283137373023015,True,824685,1788.9067245119306,130,0.43478260869565216,0,0,0,2,1,photo
1,"BREAKING: Hostages are being forced to hold an ISIS flag at a Lindt cafe in Sydney's Martin Place, as police man the doors outside #7NEWS",4.007333185232471,6.100318952020064,True,1672,2.2855191256830603,137,0.23863636363636365,0,0,0,1,0,none
1,#sydneysiege: There are reports the hostage-taker claims to have up to four bombs. http://t.co/1gMsZkOTjC http://t.co/hrMncBhLy5,3.6635616461296463,5.288267030694535,True,1732248,96236.05555555556,128,0.1,0,0,0,1,1,photo
1,This is the scene of the #Sydneysiege at the Lindt Chocolate Cafe in #MartinPlace | Live blog: http://t.co/AG0jQb072Q http://t.co/kLzdEKnILC,3.5263605246161616,5.19295685089021,True,19223,59.88785046728972,140,0.20689655172413793,0,0,0,2,1,photo
1,Uber Sydney trips from CBD will be free for riders. Higher rates are still in place to encourage drivers to get into the CBD.,5.187385805840755,6.198478716492308,True,5051,7.4733727810650885,125,0.09782608695652174,0,0,0,0,0,none
1,Ultra capitalism backflip - #Uber rethinks fee hike amid #Sydneysiege http://t.co/Rt4dZZUXat http://t.co/QpFrfwjMaD,4.6913478822291435,4.787491742782046,True,122339,138.08126410835214,115,0.1518987341772152,0,0,0,2,1,photo
1,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (@liztilley84),3.8918202981106265,5.968707559985366,True,150995,1.7622426590728724,140,0.13829787234042554,0,0,0,0,0,none
1,NSW police: Police negotiators have had contact with hostage-taker in ongoing Sydney cafe siege. http://t.co/akfqcnbofX #sydneyseige,3.6375861597263857,4.770684624465665,True,2927203,7583.430051813471,132,0.05825242718446602,0,0,0,1,1,none
1,Hostage situation in Sydney is happening next door to @7NewsSydney's studio -- this is a live stream of the coverage https://t.co/uNXkJmspr8,3.8066624897703196,4.948759890378168,True,253605,65.974505723205,140,0.06796116504854369,0,0,0,0,1,none
1,BREAKING NEWS: Alert of armed explosives at Sydney's Opera House. All airspace near the area has been closed and diverted.,3.7376696182833684,5.293304824724492,False,101548,328.63754045307445,122,0.20481927710843373,0,0,0,0,0,none
